sentence_id,words,labels
47707,2018-1-17,B-TIM
47708,2012-12-25,B-TIM
47709,1992-12-17,B-TIM
47710,2009-10-27,B-TIM
47711,2002-12-27,B-TIM
47712,1983-8-2,B-TIM
47713,1988-10-21,B-TIM
47714,2001-3-29,B-TIM
47715,2012-6-22,B-TIM
47716,1987-2-1,B-TIM
47717,1980-10-29,B-TIM
47718,1997-9-27,B-TIM
47719,2006-10-28,B-TIM
47720,1995-10-23,B-TIM
47721,1999-12-18,B-TIM
47722,2012-4-17,B-TIM
47723,2001-8-22,B-TIM
47724,2009-9-30,B-TIM
47725,2002-10-23,B-TIM
47726,2015-6-9,B-TIM
47727,2020-6-22,B-TIM
47728,2003-10-29,B-TIM
47729,2002-2-12,B-TIM
47730,1996-7-29,B-TIM
47731,1991-8-15,B-TIM
47732,2002-5-20,B-TIM
47733,2020-12-7,B-TIM
47734,2007-4-22,B-TIM
47735,2015-5-4,B-TIM
47736,2015-7-25,B-TIM
47737,2015-10-21,B-TIM
47738,1986-8-7,B-TIM
47739,2015-4-23,B-TIM
47740,1990-4-17,B-TIM
47741,1998-12-1,B-TIM
47742,1986-11-2,B-TIM
47743,2006-2-27,B-TIM
47744,2004-10-14,B-TIM
47745,2011-11-17,B-TIM
47746,2000-2-12,B-TIM
47747,1993-7-22,B-TIM
47748,1981-5-12,B-TIM
47749,1990-6-2,B-TIM
47750,2019-11-5,B-TIM
47751,1991-3-14,B-TIM
47752,1996-3-7,B-TIM
47753,1990-1-24,B-TIM
47754,1995-10-13,B-TIM
47755,2014-11-7,B-TIM
47756,2016-6-28,B-TIM
47757,1984-9-27,B-TIM
47758,2010-6-28,B-TIM
47759,1997-6-5,B-TIM
47760,2009-2-31,B-TIM
47761,2015-9-17,B-TIM
47762,2020-9-20,B-TIM
47763,1989-6-5,B-TIM
47764,2000-12-22,B-TIM
47765,1989-3-21,B-TIM
47766,2009-9-20,B-TIM
47767,2015-2-21,B-TIM
47768,2004-1-26,B-TIM
47769,1995-12-19,B-TIM
47770,2009-8-3,B-TIM
47771,1993-3-10,B-TIM
47772,1994-10-25,B-TIM
47773,1994-6-13,B-TIM
47774,1985-7-16,B-TIM
47775,2002-6-23,B-TIM
47776,1982-5-6,B-TIM
47777,2013-11-31,B-TIM
47778,1980-3-20,B-TIM
47779,1995-10-7,B-TIM
47780,1980-12-19,B-TIM
47781,2020-10-7,B-TIM
47782,2018-6-21,B-TIM
47783,1983-4-8,B-TIM
47784,1993-5-24,B-TIM
47785,2010-4-15,B-TIM
47786,1981-6-14,B-TIM
47787,1985-6-23,B-TIM
47788,2006-7-5,B-TIM
47789,2004-11-2,B-TIM
47790,1994-6-20,B-TIM
47791,1996-10-7,B-TIM
47792,2010-2-12,B-TIM
47793,2000-10-1,B-TIM
47794,2015-10-7,B-TIM
47795,1991-6-7,B-TIM
47796,2013-11-13,B-TIM
47797,2014-7-8,B-TIM
47798,1997-12-20,B-TIM
47799,2012-5-2,B-TIM
47800,1995-2-16,B-TIM
47801,1993-10-9,B-TIM
47802,1999-12-4,B-TIM
47803,2008-3-29,B-TIM
47804,2010-9-1,B-TIM
47805,2012-5-25,B-TIM
47806,1988-8-26,B-TIM
47807,1987-5-15,B-TIM
47808,2011-9-28,B-TIM
47809,2017-12-1,B-TIM
47810,1984-8-13,B-TIM
47811,1981-3-2,B-TIM
47812,2010-5-8,B-TIM
47813,2005-10-11,B-TIM
47814,2000-4-4,B-TIM
47815,2004-6-1,B-TIM
47816,2009-2-4,B-TIM
47817,2015-11-16,B-TIM
47818,1997-12-6,B-TIM
47819,1997-10-4,B-TIM
47820,1980-6-6,B-TIM
47821,1983-1-21,B-TIM
47822,2013-12-25,B-TIM
47823,1996-3-2,B-TIM
47824,1994-11-2,B-TIM
47825,2020-4-24,B-TIM
47826,1980-10-24,B-TIM
47827,2003-11-22,B-TIM
47828,2018-7-17,B-TIM
47829,2019-12-15,B-TIM
47830,2009-11-31,B-TIM
47831,1990-5-7,B-TIM
47832,1993-1-27,B-TIM
47833,2011-1-3,B-TIM
47834,2015-10-29,B-TIM
47835,1998-5-28,B-TIM
47836,2012-5-21,B-TIM
47837,2008-5-7,B-TIM
47838,2002-8-15,B-TIM
47839,1996-6-10,B-TIM
47840,1993-8-10,B-TIM
47841,1987-1-24,B-TIM
47842,1987-12-17,B-TIM
47843,1982-10-1,B-TIM
47844,1988-8-8,B-TIM
47845,2012-6-1,B-TIM
47846,2019-11-14,B-TIM
47847,1982-1-24,B-TIM
47848,2015-7-11,B-TIM
47849,2010-10-5,B-TIM
47850,2003-12-16,B-TIM
47851,1993-11-25,B-TIM
47852,2015-5-2,B-TIM
47853,2001-10-18,B-TIM
47854,1984-4-3,B-TIM
47855,2006-3-2,B-TIM
47856,1991-1-18,B-TIM
47857,1994-6-2,B-TIM
47858,2019-3-25,B-TIM
47859,2018-5-22,B-TIM
47860,1997-11-3,B-TIM
47861,2015-3-15,B-TIM
47862,1998-9-31,B-TIM
47863,1985-7-13,B-TIM
47864,2006-2-20,B-TIM
47865,1994-11-4,B-TIM
47866,1983-4-17,B-TIM
47867,1994-3-2,B-TIM
47868,2003-12-7,B-TIM
47869,2002-11-8,B-TIM
47870,1990-12-5,B-TIM
47871,2000-7-15,B-TIM
47872,1993-8-30,B-TIM
47873,2011-11-24,B-TIM
47874,2014-11-14,B-TIM
47875,2000-1-13,B-TIM
47876,2013-7-31,B-TIM
47877,2005-9-29,B-TIM
47878,2001-9-29,B-TIM
47879,2001-8-22,B-TIM
47880,1990-5-28,B-TIM
47881,1987-7-30,B-TIM
47882,2012-6-19,B-TIM
47883,2017-9-24,B-TIM
47884,2004-6-20,B-TIM
47885,1993-2-31,B-TIM
47886,2004-5-17,B-TIM
47887,1993-2-1,B-TIM
47888,1993-12-17,B-TIM
47889,1990-7-18,B-TIM
47890,1982-10-24,B-TIM
47891,1981-6-25,B-TIM
47892,1981-2-19,B-TIM
47893,1988-6-19,B-TIM
47894,2002-4-31,B-TIM
47895,2013-3-14,B-TIM
47896,2010-12-5,B-TIM
47897,1992-7-6,B-TIM
47898,1989-3-18,B-TIM
47899,2008-12-6,B-TIM
47900,2001-7-20,B-TIM
47901,2009-11-18,B-TIM
47902,1982-8-2,B-TIM
47903,2009-6-27,B-TIM
47904,2014-10-21,B-TIM
47905,1993-10-9,B-TIM
47906,1997-10-11,B-TIM
47907,2016-3-13,B-TIM
47908,2014-3-1,B-TIM
47909,1993-9-14,B-TIM
47910,2018-5-8,B-TIM
47911,2002-4-1,B-TIM
47912,2006-8-14,B-TIM
47913,1980-12-29,B-TIM
47914,2020-12-6,B-TIM
47915,2007-3-23,B-TIM
47916,2001-3-31,B-TIM
47917,2015-9-25,B-TIM
47918,1988-9-8,B-TIM
47919,2008-1-15,B-TIM
47920,1985-1-29,B-TIM
47921,1987-2-6,B-TIM
47922,1994-3-25,B-TIM
47923,1999-1-1,B-TIM
47924,1996-1-26,B-TIM
47925,1999-11-29,B-TIM
47926,2011-10-11,B-TIM
47927,2020-11-8,B-TIM
47928,1993-5-31,B-TIM
47929,2001-12-28,B-TIM
47930,2017-7-1,B-TIM
47931,1984-12-11,B-TIM
47932,2004-4-24,B-TIM
47933,1987-7-17,B-TIM
47934,1990-8-16,B-TIM
47935,1996-11-18,B-TIM
47936,2015-11-12,B-TIM
47937,1990-5-27,B-TIM
47938,2019-12-18,B-TIM
47939,2018-1-3,B-TIM
47940,1985-3-14,B-TIM
47941,2006-10-2,B-TIM
47942,1986-11-20,B-TIM
47943,2011-1-31,B-TIM
47944,1997-8-19,B-TIM
47945,1990-1-30,B-TIM
47946,2017-5-15,B-TIM
47947,2008-11-9,B-TIM
47948,1994-7-7,B-TIM
47949,1988-4-18,B-TIM
47950,1997-5-23,B-TIM
47951,1998-11-15,B-TIM
47952,2014-8-3,B-TIM
47953,2006-10-11,B-TIM
47954,1981-4-16,B-TIM
47955,1983-9-5,B-TIM
47956,1992-1-16,B-TIM
47957,2010-7-24,B-TIM
47958,1999-2-29,B-TIM
47959,2014-9-20,B-TIM
47960,2006-11-28,B-TIM
47961,2020-10-19,B-TIM
47962,1984-7-10,B-TIM
47963,2009-7-24,B-TIM
47964,1981-1-27,B-TIM
47965,1998-3-28,B-TIM
47966,2013-4-15,B-TIM
47967,1990-3-22,B-TIM
47968,1980-12-11,B-TIM
47969,1996-6-9,B-TIM
47970,2006-7-1,B-TIM
47971,2013-7-1,B-TIM
47972,2011-7-3,B-TIM
47973,2013-2-13,B-TIM
47974,1997-1-10,B-TIM
47975,2015-4-26,B-TIM
47976,1995-11-16,B-TIM
47977,2007-7-6,B-TIM
47978,1997-4-25,B-TIM
47979,2000-3-26,B-TIM
47980,1990-8-10,B-TIM
47981,1980-5-10,B-TIM
47982,1994-3-15,B-TIM
47983,2012-3-20,B-TIM
47984,2019-8-9,B-TIM
47985,2003-11-22,B-TIM
47986,2002-7-18,B-TIM
47987,1997-3-28,B-TIM
47988,1980-9-25,B-TIM
47989,1982-8-11,B-TIM
47990,2014-11-30,B-TIM
47991,1999-11-3,B-TIM
47992,1984-3-16,B-TIM
47993,1990-11-9,B-TIM
47994,2016-8-31,B-TIM
47995,1990-11-18,B-TIM
47996,2004-4-22,B-TIM
47997,2006-6-25,B-TIM
47998,1985-11-23,B-TIM
47999,1997-2-13,B-TIM
48000,2018-1-31,B-TIM
48001,2006-12-7,B-TIM
48002,2017-10-1,B-TIM
48003,1989-6-31,B-TIM
48004,2011-6-11,B-TIM
48005,1992-11-7,B-TIM
48006,1999-1-8,B-TIM
48007,2020-3-25,B-TIM
48008,1993-6-18,B-TIM
48009,2013-12-18,B-TIM
48010,2020-5-29,B-TIM
48011,1987-8-20,B-TIM
48012,2020-11-29,B-TIM
48013,1984-1-3,B-TIM
48014,1998-5-21,B-TIM
48015,1997-3-12,B-TIM
48016,1989-4-22,B-TIM
48017,1985-6-10,B-TIM
48018,1995-10-30,B-TIM
48019,2001-6-29,B-TIM
48020,1998-4-23,B-TIM
48021,1990-1-24,B-TIM
48022,2009-11-27,B-TIM
48023,2007-8-21,B-TIM
48024,2009-5-25,B-TIM
48025,2008-11-28,B-TIM
48026,1984-11-29,B-TIM
48027,2003-5-4,B-TIM
48028,1995-8-10,B-TIM
48029,1993-5-5,B-TIM
48030,2015-7-24,B-TIM
48031,1985-2-6,B-TIM
48032,1983-9-6,B-TIM
48033,1987-2-22,B-TIM
48034,2010-4-14,B-TIM
48035,1981-11-2,B-TIM
48036,2007-12-31,B-TIM
48037,2009-12-31,B-TIM
48038,2019-8-1,B-TIM
48039,1996-2-7,B-TIM
48040,2007-3-22,B-TIM
48041,2003-11-14,B-TIM
48042,2011-4-12,B-TIM
48043,1984-9-9,B-TIM
48044,1981-2-17,B-TIM
48045,2019-4-8,B-TIM
48046,2012-11-20,B-TIM
48047,1996-9-6,B-TIM
48048,1995-11-2,B-TIM
48049,1981-8-20,B-TIM
48050,1997-6-19,B-TIM
48051,2009-10-29,B-TIM
48052,2001-8-24,B-TIM
48053,2018-1-4,B-TIM
48054,1991-2-21,B-TIM
48055,1992-8-22,B-TIM
48056,2006-12-4,B-TIM
48057,2012-4-11,B-TIM
48058,1993-3-12,B-TIM
48059,1989-10-31,B-TIM
48060,2000-3-11,B-TIM
48061,2005-11-20,B-TIM
48062,2003-12-11,B-TIM
48063,1996-6-24,B-TIM
48064,2010-3-3,B-TIM
48065,2013-1-30,B-TIM
48066,2003-6-24,B-TIM
48067,2007-11-31,B-TIM
48068,1983-11-15,B-TIM
48069,1990-2-28,B-TIM
48070,2002-4-3,B-TIM
48071,2018-9-7,B-TIM
48072,2020-6-6,B-TIM
48073,2008-2-17,B-TIM
48074,2019-11-16,B-TIM
48075,1989-7-30,B-TIM
48076,1980-6-31,B-TIM
48077,2002-3-30,B-TIM
48078,2003-5-16,B-TIM
48079,2016-3-9,B-TIM
48080,2015-3-7,B-TIM
48081,1994-8-16,B-TIM
48082,2016-10-5,B-TIM
48083,1998-6-13,B-TIM
48084,1994-8-14,B-TIM
48085,1984-3-5,B-TIM
48086,2002-9-5,B-TIM
48087,2020-3-17,B-TIM
48088,1990-8-22,B-TIM
48089,1982-1-25,B-TIM
48090,2002-6-5,B-TIM
48091,2012-5-9,B-TIM
48092,1996-6-2,B-TIM
48093,2008-1-21,B-TIM
48094,1986-12-11,B-TIM
48095,1994-10-3,B-TIM
48096,1992-10-8,B-TIM
48097,1991-8-2,B-TIM
48098,1980-6-13,B-TIM
48099,2014-3-12,B-TIM
48100,1986-9-28,B-TIM
48101,2018-11-4,B-TIM
48102,1983-6-21,B-TIM
48103,1986-11-27,B-TIM
48104,1988-11-29,B-TIM
48105,1990-9-18,B-TIM
48106,2007-7-23,B-TIM
48107,1999-12-22,B-TIM
48108,1982-11-18,B-TIM
48109,1997-6-16,B-TIM
48110,1985-12-11,B-TIM
48111,1989-11-4,B-TIM
48112,2006-6-31,B-TIM
48113,1995-6-25,B-TIM
48114,1996-2-12,B-TIM
48115,2015-5-9,B-TIM
48116,1991-3-19,B-TIM
48117,1999-8-6,B-TIM
48118,2016-10-7,B-TIM
48119,1984-9-8,B-TIM
48120,1984-12-8,B-TIM
48121,2015-4-25,B-TIM
48122,1994-6-16,B-TIM
48123,1997-4-3,B-TIM
48124,1999-12-25,B-TIM
48125,2019-3-1,B-TIM
48126,1993-3-26,B-TIM
48127,2018-3-1,B-TIM
48128,1995-1-23,B-TIM
48129,2011-3-12,B-TIM
48130,1990-8-16,B-TIM
48131,2019-9-22,B-TIM
48132,1997-8-19,B-TIM
48133,1988-3-3,B-TIM
48134,2004-2-17,B-TIM
48135,1990-10-21,B-TIM
48136,1996-2-9,B-TIM
48137,2000-12-31,B-TIM
48138,1987-1-25,B-TIM
48139,2003-5-11,B-TIM
48140,2006-4-26,B-TIM
48141,1980-11-17,B-TIM
48142,2000-11-18,B-TIM
48143,1991-12-22,B-TIM
48144,2004-3-5,B-TIM
48145,1989-6-13,B-TIM
48146,2013-9-6,B-TIM
48147,2014-4-17,B-TIM
48148,2001-3-7,B-TIM
48149,1995-3-23,B-TIM
48150,2010-12-29,B-TIM
48151,1998-8-2,B-TIM
48152,2005-10-26,B-TIM
48153,2014-10-6,B-TIM
48154,1993-12-15,B-TIM
48155,2002-11-31,B-TIM
48156,2015-7-12,B-TIM
48157,1982-7-6,B-TIM
48158,2000-6-22,B-TIM
48159,1983-2-4,B-TIM
48160,1986-9-3,B-TIM
48161,1995-2-30,B-TIM
48162,1989-5-17,B-TIM
48163,2007-3-12,B-TIM
48164,1998-3-19,B-TIM
48165,1988-7-7,B-TIM
48166,1984-12-28,B-TIM
48167,2003-2-21,B-TIM
48168,2018-2-13,B-TIM
48169,2015-5-7,B-TIM
48170,2009-4-17,B-TIM
48171,2006-8-13,B-TIM
48172,2011-2-28,B-TIM
48173,2007-12-31,B-TIM
48174,2006-3-20,B-TIM
48175,1986-8-1,B-TIM
48176,2014-2-1,B-TIM
48177,2018-6-27,B-TIM
48178,1983-5-6,B-TIM
48179,2000-8-30,B-TIM
48180,2002-6-17,B-TIM
48181,1989-5-31,B-TIM
48182,1989-3-27,B-TIM
48183,2002-5-5,B-TIM
48184,2005-6-13,B-TIM
48185,2016-10-11,B-TIM
48186,1999-7-31,B-TIM
48187,1993-2-4,B-TIM
48188,1990-12-6,B-TIM
48189,2017-6-7,B-TIM
48190,2019-5-1,B-TIM
48191,2008-11-1,B-TIM
48192,2001-6-31,B-TIM
48193,1982-11-30,B-TIM
48194,1998-4-19,B-TIM
48195,2007-6-11,B-TIM
48196,1990-6-20,B-TIM
48197,2004-11-28,B-TIM
48198,1985-7-3,B-TIM
48199,2014-11-13,B-TIM
48200,2004-10-26,B-TIM
48201,1991-6-2,B-TIM
48202,1995-12-1,B-TIM
48203,1999-7-31,B-TIM
48204,2006-2-16,B-TIM
48205,2008-9-13,B-TIM
48206,2013-6-9,B-TIM
48207,2008-3-22,B-TIM
48208,2012-3-14,B-TIM
48209,1981-2-16,B-TIM
48210,2005-3-16,B-TIM
48211,2003-7-22,B-TIM
48212,2015-9-1,B-TIM
48213,1983-7-23,B-TIM
48214,1988-11-15,B-TIM
48215,1986-8-1,B-TIM
48216,2004-6-19,B-TIM
48217,1987-9-23,B-TIM
48218,1995-6-24,B-TIM
48219,1994-6-18,B-TIM
48220,2001-4-31,B-TIM
48221,1990-6-18,B-TIM
48222,2010-8-26,B-TIM
48223,1983-7-15,B-TIM
48224,2020-1-29,B-TIM
48225,2003-8-4,B-TIM
48226,2002-6-25,B-TIM
48227,1982-4-24,B-TIM
48228,1986-9-29,B-TIM
48229,1992-1-28,B-TIM
48230,1999-5-10,B-TIM
48231,1980-8-3,B-TIM
48232,1993-9-22,B-TIM
48233,2009-3-24,B-TIM
48234,2009-4-27,B-TIM
48235,1996-1-20,B-TIM
48236,1984-5-23,B-TIM
48237,2017-2-16,B-TIM
48238,2019-5-2,B-TIM
48239,1997-4-29,B-TIM
48240,1988-1-6,B-TIM
48241,2005-1-21,B-TIM
48242,1990-3-27,B-TIM
48243,1996-12-13,B-TIM
48244,2008-3-18,B-TIM
48245,2020-1-1,B-TIM
48246,2004-6-2,B-TIM
48247,2015-5-25,B-TIM
48248,2014-6-21,B-TIM
48249,2006-7-31,B-TIM
48250,1995-3-26,B-TIM
48251,1983-5-23,B-TIM
48252,2017-2-17,B-TIM
48253,1983-1-12,B-TIM
48254,1990-11-13,B-TIM
48255,2020-9-19,B-TIM
48256,2007-6-12,B-TIM
48257,2015-1-22,B-TIM
48258,2002-2-9,B-TIM
48259,2011-11-16,B-TIM
48260,1983-6-19,B-TIM
48261,1993-12-14,B-TIM
48262,1984-11-17,B-TIM
48263,2007-5-19,B-TIM
48264,2019-4-17,B-TIM
48265,2019-5-16,B-TIM
48266,1998-10-13,B-TIM
48267,1990-5-2,B-TIM
48268,2009-9-17,B-TIM
48269,1992-1-17,B-TIM
48270,2011-6-28,B-TIM
48271,1991-1-16,B-TIM
48272,2011-8-11,B-TIM
48273,1981-3-21,B-TIM
48274,1988-6-23,B-TIM
48275,1995-6-17,B-TIM
48276,2011-12-5,B-TIM
48277,2005-11-24,B-TIM
48278,1997-4-4,B-TIM
48279,2004-9-6,B-TIM
48280,1988-12-1,B-TIM
48281,2019-4-17,B-TIM
48282,2000-8-14,B-TIM
48283,2006-5-2,B-TIM
48284,1994-3-11,B-TIM
48285,2015-4-29,B-TIM
48286,1986-7-19,B-TIM
48287,1990-5-27,B-TIM
48288,1990-4-14,B-TIM
48289,2018-3-1,B-TIM
48290,2014-11-12,B-TIM
48291,2016-1-13,B-TIM
48292,2002-12-3,B-TIM
48293,2016-7-19,B-TIM
48294,1982-5-15,B-TIM
48295,2019-10-12,B-TIM
48296,1990-3-10,B-TIM
48297,2018-12-2,B-TIM
48298,2017-1-5,B-TIM
48299,1995-1-21,B-TIM
48300,2002-7-22,B-TIM
48301,2002-6-28,B-TIM
48302,2016-2-29,B-TIM
48303,1999-5-24,B-TIM
48304,1984-2-27,B-TIM
48305,1981-1-23,B-TIM
48306,1993-12-22,B-TIM
48307,2017-12-21,B-TIM
48308,1988-4-27,B-TIM
48309,2011-1-29,B-TIM
48310,2005-4-11,B-TIM
48311,2017-10-29,B-TIM
48312,1998-10-31,B-TIM
48313,1995-9-22,B-TIM
48314,1983-12-12,B-TIM
48315,1995-7-10,B-TIM
48316,1989-2-15,B-TIM
48317,1991-2-7,B-TIM
48318,1991-12-5,B-TIM
48319,2019-7-28,B-TIM
48320,1996-1-12,B-TIM
48321,2010-2-15,B-TIM
48322,2014-4-20,B-TIM
48323,2010-2-20,B-TIM
48324,1983-7-19,B-TIM
48325,1990-6-31,B-TIM
48326,1989-9-4,B-TIM
48327,1993-2-7,B-TIM
48328,1982-10-25,B-TIM
48329,2004-4-16,B-TIM
48330,2013-8-16,B-TIM
48331,2008-6-5,B-TIM
48332,1980-5-19,B-TIM
48333,1980-3-6,B-TIM
48334,1986-2-15,B-TIM
48335,2009-11-26,B-TIM
48336,2016-9-17,B-TIM
48337,1993-4-21,B-TIM
48338,1999-7-17,B-TIM
48339,1986-12-13,B-TIM
48340,1996-4-15,B-TIM
48341,1993-3-28,B-TIM
48342,1991-9-7,B-TIM
48343,1998-12-24,B-TIM
48344,1982-4-11,B-TIM
48345,2005-11-13,B-TIM
48346,2018-3-16,B-TIM
48347,1985-10-10,B-TIM
48348,2002-9-6,B-TIM
48349,2015-3-6,B-TIM
48350,1995-4-15,B-TIM
48351,2015-2-10,B-TIM
48352,2002-6-24,B-TIM
48353,1999-11-1,B-TIM
48354,2000-6-25,B-TIM
48355,2014-4-11,B-TIM
48356,2012-1-21,B-TIM
48357,1986-2-29,B-TIM
48358,2008-2-14,B-TIM
48359,2013-11-3,B-TIM
48360,1991-5-30,B-TIM
48361,2004-7-29,B-TIM
48362,2001-5-12,B-TIM
48363,2007-9-17,B-TIM
48364,1994-2-29,B-TIM
48365,1985-9-27,B-TIM
48366,1997-4-12,B-TIM
48367,2001-10-3,B-TIM
48368,2004-5-25,B-TIM
48369,2009-1-23,B-TIM
48370,2001-5-25,B-TIM
48371,1995-12-9,B-TIM
48372,2008-7-29,B-TIM
48373,2012-9-24,B-TIM
48374,1981-2-19,B-TIM
48375,1988-9-19,B-TIM
48376,2018-2-26,B-TIM
48377,1983-3-7,B-TIM
48378,1986-2-30,B-TIM
48379,1991-12-16,B-TIM
48380,1984-11-2,B-TIM
48381,1999-1-19,B-TIM
48382,2017-6-27,B-TIM
48383,2005-12-20,B-TIM
48384,1984-9-13,B-TIM
48385,1982-8-6,B-TIM
48386,1996-6-25,B-TIM
48387,2009-11-7,B-TIM
48388,1985-5-4,B-TIM
48389,2007-6-18,B-TIM
48390,2015-11-26,B-TIM
48391,1985-12-30,B-TIM
48392,1992-10-29,B-TIM
48393,2009-8-18,B-TIM
48394,2003-12-26,B-TIM
48395,2007-6-21,B-TIM
48396,1999-2-21,B-TIM
48397,2012-2-11,B-TIM
48398,1980-8-31,B-TIM
48399,1987-12-22,B-TIM
48400,2009-1-24,B-TIM
48401,2017-9-1,B-TIM
48402,2003-10-15,B-TIM
48403,2001-3-19,B-TIM
48404,2010-8-31,B-TIM
48405,2020-5-31,B-TIM
48406,1990-1-26,B-TIM
48407,2008-3-1,B-TIM
48408,2002-9-21,B-TIM
48409,1980-8-21,B-TIM
48410,2020-2-12,B-TIM
48411,1990-5-1,B-TIM
48412,2003-9-26,B-TIM
48413,2016-5-7,B-TIM
48414,2008-10-29,B-TIM
48415,2018-12-29,B-TIM
48416,2019-12-27,B-TIM
48417,1987-11-23,B-TIM
48418,2000-1-18,B-TIM
48419,2008-8-5,B-TIM
48420,2013-3-20,B-TIM
48421,1984-10-22,B-TIM
48422,2014-4-3,B-TIM
48423,2017-7-23,B-TIM
48424,1985-12-12,B-TIM
48425,1984-4-7,B-TIM
48426,2014-7-4,B-TIM
48427,1984-3-1,B-TIM
48428,1983-8-27,B-TIM
48429,1999-8-14,B-TIM
48430,1987-2-29,B-TIM
48431,1994-7-12,B-TIM
48432,1984-3-26,B-TIM
48433,1985-6-28,B-TIM
48434,1995-11-14,B-TIM
48435,2020-3-21,B-TIM
48436,1982-6-3,B-TIM
48437,1982-12-25,B-TIM
48438,1984-7-21,B-TIM
48439,2020-7-22,B-TIM
48440,2017-11-5,B-TIM
48441,2003-10-8,B-TIM
48442,2017-10-7,B-TIM
48443,1991-7-2,B-TIM
48444,1990-11-26,B-TIM
48445,1980-1-29,B-TIM
48446,2005-2-2,B-TIM
48447,2003-4-21,B-TIM
48448,1992-2-14,B-TIM
48449,1992-7-24,B-TIM
48450,2004-1-27,B-TIM
48451,1994-6-31,B-TIM
48452,2009-8-22,B-TIM
48453,2001-10-12,B-TIM
48454,1987-3-8,B-TIM
48455,2000-9-7,B-TIM
48456,1986-11-17,B-TIM
48457,2010-2-15,B-TIM
48458,2012-1-10,B-TIM
48459,1994-10-21,B-TIM
48460,1999-6-11,B-TIM
48461,1984-5-20,B-TIM
48462,2012-5-8,B-TIM
48463,2017-7-8,B-TIM
48464,1997-4-1,B-TIM
48465,1983-10-15,B-TIM
48466,1986-7-19,B-TIM
48467,2015-12-6,B-TIM
48468,2019-6-25,B-TIM
48469,1998-4-5,B-TIM
48470,1996-4-8,B-TIM
48471,2009-9-25,B-TIM
48472,2003-10-17,B-TIM
48473,1991-9-29,B-TIM
48474,1999-3-19,B-TIM
48475,1994-4-14,B-TIM
48476,1982-12-2,B-TIM
48477,1998-5-14,B-TIM
48478,2013-1-2,B-TIM
48479,1988-3-15,B-TIM
48480,2019-12-2,B-TIM
48481,2009-11-20,B-TIM
48482,1983-9-17,B-TIM
48483,1987-7-18,B-TIM
48484,2003-6-7,B-TIM
48485,2013-3-19,B-TIM
48486,1997-11-1,B-TIM
48487,2008-12-12,B-TIM
48488,2011-8-14,B-TIM
48489,1986-12-12,B-TIM
48490,1996-8-31,B-TIM
48491,1992-5-21,B-TIM
48492,1982-3-26,B-TIM
48493,2010-5-19,B-TIM
48494,1981-12-22,B-TIM
48495,1994-12-25,B-TIM
48496,1995-7-14,B-TIM
48497,1984-2-11,B-TIM
48498,1985-4-6,B-TIM
48499,1993-3-12,B-TIM
48500,2000-11-11,B-TIM
48501,2003-12-4,B-TIM
48502,1984-6-27,B-TIM
48503,2003-12-6,B-TIM
48504,2019-2-8,B-TIM
48505,1982-10-30,B-TIM
48506,2017-11-14,B-TIM
48507,2003-6-22,B-TIM
48508,2017-3-2,B-TIM
48509,1980-5-7,B-TIM
48510,2006-2-30,B-TIM
48511,1992-12-5,B-TIM
48512,1994-6-1,B-TIM
48513,2009-12-25,B-TIM
48514,2017-6-9,B-TIM
48515,2007-9-28,B-TIM
48516,1983-7-17,B-TIM
48517,2000-4-12,B-TIM
48518,1982-12-14,B-TIM
48519,1980-10-19,B-TIM
48520,2013-3-29,B-TIM
48521,2006-6-8,B-TIM
48522,2012-1-3,B-TIM
48523,2003-8-19,B-TIM
48524,1984-6-27,B-TIM
48525,1989-9-2,B-TIM
48526,1992-5-19,B-TIM
48527,2007-5-13,B-TIM
48528,1988-12-27,B-TIM
48529,2015-8-13,B-TIM
48530,2011-6-24,B-TIM
48531,1992-9-29,B-TIM
48532,1985-12-6,B-TIM
48533,1997-6-14,B-TIM
48534,1992-11-5,B-TIM
48535,2013-11-7,B-TIM
48536,2020-12-16,B-TIM
48537,1995-6-26,B-TIM
48538,2006-4-25,B-TIM
48539,1980-2-31,B-TIM
48540,1995-6-8,B-TIM
48541,1992-6-11,B-TIM
48542,2001-10-31,B-TIM
48543,2005-4-10,B-TIM
48544,1982-6-24,B-TIM
48545,1981-6-27,B-TIM
48546,2010-5-4,B-TIM
48547,1984-10-21,B-TIM
48548,2008-6-17,B-TIM
48549,1987-7-7,B-TIM
48550,2009-5-26,B-TIM
48551,2015-2-30,B-TIM
48552,1990-12-3,B-TIM
48553,2014-1-15,B-TIM
48554,1995-9-18,B-TIM
48555,1997-9-22,B-TIM
48556,1982-8-6,B-TIM
48557,1999-10-13,B-TIM
48558,1989-10-6,B-TIM
48559,1984-8-28,B-TIM
48560,2009-11-28,B-TIM
48561,1993-1-23,B-TIM
48562,2003-6-30,B-TIM
48563,2012-3-1,B-TIM
48564,2017-5-30,B-TIM
48565,2018-12-30,B-TIM
48566,2007-6-18,B-TIM
48567,2014-5-16,B-TIM
48568,1987-4-1,B-TIM
48569,1996-5-25,B-TIM
48570,1991-11-27,B-TIM
48571,2013-9-21,B-TIM
48572,2020-9-17,B-TIM
48573,1987-1-27,B-TIM
48574,2020-3-7,B-TIM
48575,2009-9-16,B-TIM
48576,2011-7-25,B-TIM
48577,1992-7-17,B-TIM
48578,2015-10-29,B-TIM
48579,2018-2-10,B-TIM
48580,1987-7-28,B-TIM
